"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.946605,0.718711,-1.44543,1.01484,11.5662,1.61289e-05,0.00224516,0.0021491,0.00992784,-0.00784324,0.000623187,-0.00359318,-0.00477557,-5.77055e-05,2.43653e-05,-0.00237006,-0.650469,-0.376503,1.36406,0.651774,0.0284323,0.0152241,-0.146976,-0.050623,0.493779,-0.870282,1.61425,-0.0193621,1000,0.00601421,1,0.606556,1.26,-0.553756,0
0.946623,0.719086,-1.44608,1.01482,11.5662,1.61287e-05,0.00224061,0.00214735,0.00989237,-0.00780161,0.000620813,-0.00356814,-0.00476338,-5.41605e-05,2.10693e-05,-0.00231883,-0.649774,-0.376289,1.36243,0.651279,0.0289256,0.0154415,-0.146668,-0.0495054,0.49307,-0.869359,1.615,-0.0193616,1000,0.00598474,1,0.607554,1.26,-0.554754,0
0.946642,0.719461,-1.44673,1.01481,11.5663,1.61285e-05,0.00223579,0.0021453,0.00985652,-0.00776041,0.000618377,-0.003544,-0.00474986,-5.01701e-05,1.80907e-05,-0.00225246,-0.64877,-0.376024,1.35989,0.650382,0.0294232,0.015662,-0.146118,-0.0482243,0.491932,-0.867956,1.61575,-0.0193611,1000,0.00595529,1,0.608551,1.26,-0.555751,0
0.94666,0.719836,-1.44738,1.01479,11.5663,1.61283e-05,0.00223087,0.00214308,0.00982051,-0.00771965,0.000615899,-0.00352064,-0.00473502,-4.60235e-05,1.53191e-05,-0.00217692,-0.64798,-0.375986,1.35773,0.649668,0.029888,0.0158682,-0.145357,-0.0469687,0.490871,-0.866857,1.6165,-0.0193606,1000,0.00592585,1,0.609549,1.26,-0.556749,0
0.946679,0.720212,-1.44803,1.01478,11.5664,1.61281e-05,0.00222594,0.00214073,0.00978434,-0.00767942,0.000613279,-0.00349813,-0.00471856,-4.18373e-05,1.28598e-05,-0.00209395,-0.64739,-0.376182,1.35585,0.649295,0.0303088,0.0160695,-0.14447,-0.0454741,0.489836,-0.866018,1.61725,-0.0193601,1000,0.00589638,1,0.610547,1.26,-0.557747,0
0.946697,0.720587,-1.44867,1.01476,11.5664,1.61279e-05,0.00222106,0.00213831,0.00974805,-0.0076397,0.00061047,-0.0034763,-0.00470091,-3.77466e-05,1.07508e-05,-0.00200821,-0.6465,-0.376166,1.35333,0.648494,0.030698,0.0162549,-0.143321,-0.0439976,0.488582,-0.864748,1.61799,-0.0193596,1000,0.00586695,1,0.611544,1.26,-0.558744,0
0.946716,0.720962,-1.44932,1.01474,11.5665,1.61277e-05,0.00221627,0.00213584,0.00971175,-0.00760054,0.000607454,-0.0034551,-0.00468236,-3.38435e-05,8.99679e-06,-0.00192311,-0.64502,-0.375799,1.34942,0.647142,0.0310568,0.0164328,-0.142059,-0.0424475,0.486813,-0.862612,1.61874,-0.019359,1000,0.00583767,1,0.612542,1.26,-0.559742,0
0.946735,0.721336,-1.44996,1.01473,11.5665,1.61275e-05,0.00221157,0.00213329,0.00967543,-0.00756218,0.000604221,-0.00343463,-0.00466312,-3.02602e-05,7.57991e-06,-0.00184255,-0.642249,-0.37472,1.34265,0.644486,0.0313782,0.0165977,-0.14055,-0.0407226,0.483964,-0.858685,1.61948,-0.0193585,1000,0.00580873,1,0.613539,1.26,-0.560739,0
0.946754,0.72171,-1.4506,1.01471,11.5665,1.61273e-05,0.00220692,0.00213063,0.00963924,-0.00752456,0.000600859,-0.00341473,-0.00464354,-2.70008e-05,6.32488e-06,-0.00176792,-0.638274,-0.372896,1.33322,0.640585,0.0316697,0.0167462,-0.139,-0.0390848,0.480164,-0.85306,1.62022,-0.019358,1000,0.00578019,1,0.614537,1.26,-0.561737,0
0.946773,0.722081,-1.45124,1.01469,11.5666,1.61271e-05,0.00220227,0.00212774,0.00960326,-0.00748799,0.00059741,-0.00339544,-0.0046237,-2.42443e-05,5.19546e-06,-0.00170219,-0.632596,-0.370183,1.32003,0.635055,0.0319348,0.0168875,-0.137269,-0.0371838,0.474925,-0.845108,1.62096,-0.0193575,1000,0.0057522,1,0.615535,1.26,-0.562735,0
0.946791,0.722448,-1.45187,1.01468,11.5666,1.61269e-05,0.00219751,0.00212452,0.00956764,-0.00745257,0.000593866,-0.0033766,-0.00460362,-2.2233e-05,4.40343e-06,-0.00164701,-0.625015,-0.366377,1.30284,0.627554,0.0322004,0.0170162,-0.135575,-0.0354561,0.468229,-0.834606,1.62169,-0.019357,1000,0.00572481,1,0.616532,1.26,-0.563732,0
0.94681,0.722811,-1.45249,1.01466,11.5666,1.61267e-05,0.00219262,0.00212095,0.00953272,-0.00741821,0.000590158,-0.00335787,-0.0045831,-2.10264e-05,4.30314e-06,-0.00160071,-0.616048,-0.361925,1.28277,0.618778,0.0324892,0.017154,-0.133808,-0.03366,0.460423,-0.822348,1.6224,-0.0193564,1000,0.00569782,1,0.61753,1.26,-0.56473,0
0.946829,0.723169,-1.4531,1.01464,11.5667,1.61265e-05,0.00218758,0.00211699,0.00949892,-0.00738497,0.000586074,-0.00333889,-0.00456162,-2.07282e-05,5.33114e-06,-0.00156343,-0.605966,-0.35681,1.26064,0.608793,0.0327755,0.0172777,-0.132079,-0.0318695,0.451913,-0.808723,1.62311,-0.0193559,1000,0.00567103,1,0.618527,1.26,-0.565727,0
0.946847,0.723522,-1.45371,1.01462,11.5667,1.61263e-05,0.00218249,0.00211281,0.0094663,-0.00735249,0.000581587,-0.00331944,-0.00453919,-2.10243e-05,7.33932e-06,-0.00153198,-0.595522,-0.351554,1.23787,0.598468,0.0330195,0.0173768,-0.130485,-0.0301764,0.443156,-0.794711,1.62381,-0.0193554,1000,0.00564423,1,0.619525,1.26,-0.566725,0
0.946866,0.723871,-1.4543,1.01461,11.5667,1.61261e-05,0.0021774,0.00210845,0.00943506,-0.0073208,0.00057662,-0.00329937,-0.00451558,-2.18774e-05,1.04789e-05,-0.00150603,-0.585012,-0.346292,1.21509,0.588124,0.033179,0.0174348,-0.129027,-0.028425,0.434399,-0.78069,1.62449,-0.0193549,1000,0.00561732,1,0.620523,1.26,-0.567723,0
0.946885,0.724213,-1.45488,1.01459,11.5668,1.61258e-05,0.00217236,0.002104,0.00940525,-0.00728985,0.000571241,-0.00327877,-0.00449085,-2.31355e-05,1.46537e-05,-0.00148375,-0.574706,-0.341185,1.19276,0.577946,0.0332266,0.0174344,-0.12776,-0.0269111,0.425787,-0.766973,1.62517,-0.0193544,1000,0.00559032,1,0.62152,1.26,-0.56872,0
0.946903,0.724552,-1.45545,1.01457,11.5668,1.61256e-05,0.00216741,0.00209954,0.00937669,-0.0072595,0.000565617,-0.0032579,-0.00446522,-2.4621e-05,1.95743e-05,-0.00146278,-0.564654,-0.336255,1.17094,0.567989,0.0331745,0.0173857,-0.126671,-0.0253599,0.417342,-0.753597,1.62583,-0.0193539,1000,0.0055633,1,0.622518,1.26,-0.569718,0
0.946921,0.724885,-1.45601,1.01455,11.5668,1.61254e-05,0.0021626,0.00209514,0.0093496,-0.00722994,0.00055991,-0.0032371,-0.00443856,-2.62184e-05,2.51741e-05,-0.00144027,-0.554781,-0.331495,1.14934,0.558331,0.0330094,0.0172874,-0.125718,-0.0239607,0.408921,-0.740417,1.62648,-0.0193534,1000,0.00553637,1,0.623516,1.26,-0.570716,0
0.946939,0.725214,-1.45657,1.01454,11.5668,1.61252e-05,0.00215794,0.00209082,0.00932373,-0.00720112,0.00055435,-0.00321682,-0.00441098,-2.7633e-05,3.09654e-05,-0.00141249,-0.545389,-0.326947,1.12848,0.549047,0.032792,0.0171638,-0.124834,-0.0225502,0.400767,-0.727714,1.62712,-0.0193528,1000,0.00550966,1,0.624513,1.26,-0.571713,0
0.946957,0.725537,-1.45711,1.01452,11.5669,1.6125e-05,0.00215343,0.00208656,0.0092991,-0.00717302,0.000548962,-0.00319718,-0.0043824,-2.85278e-05,3.63209e-05,-0.00137578,-0.53692,-0.322865,1.1093,0.540665,0.0325647,0.0170383,-0.124007,-0.0212076,0.39322,-0.716084,1.62775,-0.0193523,1000,0.00548313,1,0.625511,1.26,-0.572711,0
0.946974,0.725857,-1.45764,1.0145,11.5669,1.61248e-05,0.00214902,0.00208231,0.00927573,-0.00714548,0.000543613,-0.00317797,-0.0043529,-2.87084e-05,4.07764e-05,-0.00132827,-0.529722,-0.319492,1.09264,0.533629,0.0323706,0.0169321,-0.123367,-0.0199353,0.386572,-0.706064,1.62837,-0.0193518,1000,0.00545672,1,0.626508,1.26,-0.573708,0
0.946991,0.726175,-1.45817,1.01449,11.5669,1.61246e-05,0.00214467,0.00207801,0.00925341,-0.00711826,0.000538172,-0.00315891,-0.00432283,-2.81987e-05,4.4233e-05,-0.00127089,-0.523436,-0.31661,1.07796,0.527492,0.0322255,0.0168454,-0.122869,-0.0187738,0.380677,-0.697287,1.62899,-0.0193513,1000,0.00543034,1,0.627506,1.26,-0.574706,0
0.947009,0.726489,-1.4587,1.01447,11.5669,1.61244e-05,0.00214034,0.00207357,0.00923231,-0.00709119,0.000532481,-0.00313982,-0.00429246,-2.67482e-05,4.62304e-05,-0.00120059,-0.518013,-0.314137,1.06538,0.522183,0.0321467,0.016786,-0.122759,-0.0177425,0.37562,-0.689757,1.6296,-0.0193508,1000,0.00540394,1,0.628504,1.26,-0.575704,0
0.947026,0.726802,-1.45922,1.01445,11.5669,1.61242e-05,0.00213603,0.002069,0.00921222,-0.00706398,0.000526478,-0.00312056,-0.00426225,-2.45462e-05,4.6995e-05,-0.00112025,-0.512969,-0.311841,1.05389,0.51726,0.0321125,0.0167417,-0.122922,-0.0168953,0.371026,-0.682867,1.6302,-0.0193503,1000,0.0053775,1,0.629501,1.26,-0.576701,0
0.947043,0.727112,-1.45973,1.01444,11.5669,1.6124e-05,0.00213174,0.0020643,0.00919316,-0.00703636,0.000520053,-0.00310098,-0.00423265,-2.15755e-05,4.64387e-05,-0.00103016,-0.50807,-0.309555,1.04312,0.512543,0.0320918,0.016704,-0.123509,-0.0161348,0.366785,-0.67634,1.6308,-0.0193497,1000,0.00535098,1,0.630499,1.26,-0.577699,0
0.947059,0.72742,-1.46024,1.01442,11.567,1.61238e-05,0.00212752,0.00205948,0.00917521,-0.00700795,0.000513004,-0.00308079,-0.00420417,-1.77418e-05,4.43606e-05,-0.000930624,-0.503426,-0.307253,1.03324,0.508065,0.0320357,0.0166437,-0.124387,-0.0156881,0.362995,-0.670249,1.63139,-0.0193492,1000,0.00532428,1,0.631497,1.26,-0.578697,0
0.947076,0.727725,-1.46074,1.0144,11.567,1.61236e-05,0.00212342,0.00205466,0.00915826,-0.0069784,0.000505219,-0.00305973,-0.00417693,-1.30527e-05,4.08517e-05,-0.000823863,-0.499216,-0.30501,1.0246,0.503927,0.0318946,0.0165407,-0.125596,-0.0152969,0.359797,-0.664807,1.63198,-0.0193487,1000,0.00529721,1,0.632494,1.26,-0.579694,0
0.947093,0.728028,-1.46125,1.01439,11.567,1.61234e-05,0.0021195,0.00204991,0.0091423,-0.00694757,0.000496818,-0.003038,-0.00415106,-7.68943e-06,3.621e-05,-0.000711772,-0.495734,-0.303085,1.01756,0.500618,0.0316814,0.0164117,-0.127138,-0.0151712,0.357237,-0.660322,1.63256,-0.0193482,1000,0.00526979,1,0.633492,1.26,-0.580692,0
0.947109,0.728329,-1.46174,1.01437,11.567,1.61232e-05,0.00211568,0.0020452,0.00912711,-0.00691566,0.000488117,-0.00301608,-0.00412632,-1.94625e-06,3.09293e-05,-0.000596594,-0.493143,-0.301598,1.01243,0.498153,0.0314653,0.016288,-0.128913,-0.0151074,0.355416,-0.657015,1.63314,-0.0193477,1000,0.00524213,1,0.634489,1.26,-0.581689,0
0.947125,0.72863,-1.46224,1.01435,11.567,1.6123e-05,0.00211188,0.00204048,0.00911261,-0.00688267,0.000479303,-0.00299427,-0.00410269,4.03709e-06,2.52706e-05,-0.00047951,-0.491678,-0.300756,1.00966,0.496832,0.0312972,0.0161959,-0.130879,-0.0151422,0.354452,-0.655207,1.63372,-0.0193472,1000,0.00521429,1,0.635487,1.26,-0.582687,0
0.947142,0.72893,-1.46274,1.01434,11.567,1.61228e-05,0.00210804,0.00203567,0.0090988,-0.00684848,0.000470579,-0.00297296,-0.00408024,1.0139e-05,1.9493e-05,-0.000361871,-0.491547,-0.300658,1.00965,0.496843,0.0312381,0.0161682,-0.133023,-0.0153171,0.354494,-0.655152,1.6343,-0.0193467,1000,0.00518632,1,0.636485,1.26,-0.583685,0
0.947158,0.72923,-1.46323,1.01432,11.5671,1.61226e-05,0.0021041,0.00203075,0.00908547,-0.00681341,0.000462081,-0.00295229,-0.00405881,1.6245e-05,1.38225e-05,-0.000245,-0.492392,-0.301126,1.01175,0.497751,0.031288,0.0162034,-0.135493,-0.0154167,0.35531,-0.656435,1.63488,-0.0193462,1000,0.00515836,1,0.637482,1.26,-0.584682,0
0.947174,0.729531,-1.46373,1.01431,11.5671,1.61224e-05,0.00209999,0.00202566,0.00907265,-0.00677721,0.000453963,-0.00293258,-0.00403877,2.22998e-05,8.51833e-06,-0.000130477,-0.494053,-0.302054,1.01559,0.499568,0.0314915,0.0163135,-0.13758,-0.0157929,0.356768,-0.658822,1.63546,-0.0193457,1000,0.00513045,1,0.63848,1.26,-0.58568,0
0.947191,0.729833,-1.46423,1.01429,11.5671,1.61222e-05,0.00209568,0.00202038,0.00906013,-0.00673974,0.000446262,-0.00291387,-0.00402035,2.81842e-05,3.93751e-06,-1.99677e-05,-0.495722,-0.303002,1.01978,0.50138,0.0317929,0.0164752,-0.140083,-0.0161074,0.358391,-0.661392,1.63604,-0.0193452,1000,0.00510261,1,0.639478,1.26,-0.586678,0
0.947208,0.730135,-1.46473,1.01427,11.5671,1.6122e-05,0.00209119,0.00201495,0.00904791,-0.0067012,0.000438923,-0.00289595,-0.00400329,3.37327e-05,2.39649e-07,8.5103e-05,-0.496589,-0.303409,1.02237,0.502357,0.0321274,0.0166504,-0.142597,-0.0163519,0.359479,-0.662888,1.63662,-0.0193447,1000,0.00507481,1,0.640475,1.26,-0.587675,0
0.947225,0.730438,-1.46523,1.01426,11.5671,1.61218e-05,0.00208651,0.00200939,0.00903596,-0.00666154,0.000432006,-0.00287882,-0.00398757,3.8754e-05,-2.30012e-06,0.000182656,-0.496057,-0.302962,1.02204,0.501951,0.0324672,0.01682,-0.145029,-0.0167513,0.35954,-0.662502,1.6372,-0.0193441,1000,0.00504703,1,0.641473,1.26,-0.588673,0
0.947242,0.730739,-1.46573,1.01424,11.5671,1.61216e-05,0.00208165,0.00200369,0.00902425,-0.00662104,0.000425452,-0.00286225,-0.00397284,4.32675e-05,-3.84869e-06,0.000273182,-0.494074,-0.301636,1.01858,0.500084,0.032795,0.0169793,-0.147488,-0.0170748,0.358473,-0.660109,1.63779,-0.0193436,1000,0.00501925,1,0.64247,1.26,-0.58967,0
0.947259,0.731039,-1.46623,1.01422,11.5672,1.61214e-05,0.00207655,0.00199782,0.0090128,-0.00657957,0.000419388,-0.00284622,-0.00395933,4.70745e-05,-4.17448e-06,0.000353846,-0.489998,-0.29919,1.01049,0.496122,0.033104,0.0171306,-0.149708,-0.0172757,0.355652,-0.654843,1.63836,-0.0193432,1000,0.00499147,1,0.643468,1.26,-0.590668,0
0.947277,0.731336,-1.46672,1.01421,11.5672,1.61212e-05,0.00207122,0.0019918,0.00900152,-0.00653738,0.000413732,-0.00283051,-0.00394682,5.03096e-05,-3.62488e-06,0.000425914,-0.483873,-0.295686,0.998,0.490057,0.0333751,0.0172595,-0.151795,-0.0174589,0.351157,-0.646843,1.63894,-0.0193427,1000,0.00496371,1,0.644466,1.26,-0.591666,0
0.947294,0.73163,-1.46721,1.01419,11.5672,1.6121e-05,0.00206568,0.00198563,0.00899047,-0.00649456,0.000408484,-0.00281501,-0.00393536,5.30169e-05,-2.39219e-06,0.000488848,-0.475617,-0.291274,0.980929,0.48204,0.0335859,0.017371,-0.153601,-0.0174832,0.344828,-0.636101,1.6395,-0.0193422,1000,0.004936,1,0.645463,1.26,-0.592663,0
0.947312,0.731917,-1.46768,1.01417,11.5672,1.61207e-05,0.00205993,0.00197937,0.0089797,-0.00645098,0.000403604,-0.0027997,-0.00392531,5.51524e-05,-5.76187e-07,0.000539703,-0.465594,-0.285815,0.960367,0.472018,0.0336927,0.0174272,-0.154787,-0.0172776,0.337276,-0.623091,1.64006,-0.0193417,1000,0.00490841,1,0.646461,1.26,-0.593661,0
0.94733,0.732199,-1.46815,1.01415,11.5672,1.61205e-05,0.00205415,0.00197313,0.00896938,-0.00640706,0.000398863,-0.00278465,-0.0039161,5.69612e-05,1.49466e-06,0.000582989,-0.455574,-0.280323,0.939952,0.462018,0.0337416,0.0174588,-0.155691,-0.0168715,0.329815,-0.610137,1.6406,-0.0193412,1000,0.00488096,1,0.647459,1.26,-0.594659,0
0.947347,0.732476,-1.4686,1.01414,11.5672,1.61203e-05,0.00204837,0.00196692,0.00895967,-0.00636284,0.000394187,-0.00277014,-0.00390776,5.82978e-05,3.9086e-06,0.000617673,-0.446183,-0.27504,0.920982,0.452753,0.0337434,0.0174765,-0.155944,-0.0161748,0.322971,-0.598011,1.64113,-0.0193407,1000,0.00485376,1,0.648456,1.26,-0.595656,0
0.947365,0.732748,-1.46905,1.01412,11.5673,1.61201e-05,0.00204263,0.00196074,0.00895056,-0.00631853,0.000389473,-0.00275616,-0.00390003,5.91902e-05,6.60838e-06,0.000646287,-0.437648,-0.270052,0.903836,0.444287,0.0337263,0.0174868,-0.155858,-0.0153329,0.316892,-0.586944,1.64165,-0.0193403,1000,0.00482683,1,0.649454,1.26,-0.596654,0
0.947382,0.733015,-1.46949,1.0141,11.5673,1.61199e-05,0.00203695,0.00195459,0.00894208,-0.00627422,0.000384583,-0.00274278,-0.00389288,5.95441e-05,9.61941e-06,0.000669281,-0.430228,-0.265536,0.88908,0.43694,0.033709,0.0175029,-0.155326,-0.0142408,0.311772,-0.577308,1.64217,-0.0193398,1000,0.00480023,1,0.650451,1.26,-0.597651,0
0.9474,0.733278,-1.46992,1.01408,11.5673,1.61197e-05,0.00203137,0.00194847,0.00893427,-0.00623,0.000379348,-0.00272997,-0.00388621,5.92981e-05,1.29217e-05,0.000687567,-0.423937,-0.261541,0.876823,0.43067,0.0336971,0.0175231,-0.154431,-0.013016,0.307641,-0.569182,1.64267,-0.0193394,1000,0.00477395,1,0.651449,1.26,-0.598649,0
0.947417,0.733538,-1.47035,1.01407,11.5673,1.61195e-05,0.00202586,0.00194236,0.00892699,-0.0061859,0.000373698,-0.00271756,-0.00387983,5.85639e-05,1.63799e-05,0.000703058,-0.418637,-0.258143,0.866694,0.425517,0.0336909,0.0175565,-0.153298,-0.011656,0.304275,-0.562419,1.64317,-0.0193389,1000,0.00474794,1,0.652447,1.26,-0.599647,0
0.947434,0.733793,-1.47077,1.01405,11.5673,1.61192e-05,0.00202039,0.00193618,0.00892035,-0.00614201,0.000366984,-0.00270533,-0.00387327,5.70544e-05,1.97985e-05,0.000715909,-0.414663,-0.255363,0.859308,0.421581,0.0337009,0.0175999,-0.151688,-0.0100394,0.301972,-0.557335,1.64366,-0.0193385,1000,0.00472205,1,0.653444,1.26,-0.600644,0
0.947452,0.734047,-1.47119,1.01403,11.5673,1.6119e-05,0.00201488,0.00192988,0.00891406,-0.00609841,0.000359528,-0.00269296,-0.00386607,5.50744e-05,2.30933e-05,0.000728779,-0.411348,-0.252965,0.853109,0.418305,0.0337504,0.0176557,-0.149866,-0.00844523,0.300072,-0.553037,1.64415,-0.0193381,1000,0.00469609,1,0.654442,1.26,-0.601642,0
0.947469,0.734298,-1.47161,1.01401,11.5673,1.61188e-05,0.00200925,0.00192337,0.00890804,-0.00605518,0.000351154,-0.00268024,-0.00385772,5.25498e-05,2.62097e-05,0.000742362,-0.408506,-0.250955,0.847553,0.415584,0.0338482,0.017734,-0.148006,-0.00675029,0.298299,-0.549254,1.64463,-0.0193377,1000,0.00466991,1,0.65544,1.26,-0.60264,0
0.947486,0.734548,-1.47202,1.014,11.5673,1.61186e-05,0.00200342,0.00191661,0.0089022,-0.00601235,0.000341847,-0.00266702,-0.00384784,4.95145e-05,2.91131e-05,0.000757375,-0.406048,-0.249306,0.842305,0.413191,0.0340152,0.0178314,-0.14603,-0.00504411,0.2965,-0.545806,1.64511,-0.0193373,1000,0.00464336,1,0.656437,1.26,-0.603637,0
0.947503,0.734796,-1.47243,1.01398,11.5673,1.61184e-05,0.00199738,0.00190959,0.00889644,-0.00596986,0.000331721,-0.00265324,-0.00383632,4.60714e-05,3.18027e-05,0.000774309,-0.403735,-0.247889,0.837102,0.410885,0.034244,0.0179482,-0.143985,-0.00332336,0.294607,-0.542496,1.64559,-0.0193369,1000,0.00461638,1,0.657435,1.26,-0.604635,0
0.94752,0.735043,-1.47284,1.01396,11.5673,1.61182e-05,0.00199103,0.0019022,0.00889076,-0.00592781,0.000320546,-0.00263866,-0.00382237,4.21884e-05,3.41617e-05,0.000794215,-0.401531,-0.246928,0.831895,0.408815,0.0345418,0.0181068,-0.141998,-0.00163544,0.292484,-0.539411,1.64607,-0.0193365,1000,0.00458869,1,0.658432,1.26,-0.605632,0
0.947537,0.735289,-1.47325,1.01394,11.5673,1.61179e-05,0.00198439,0.00189446,0.0088852,-0.00588615,0.0003085,-0.00262336,-0.00380617,3.80535e-05,3.61418e-05,0.000817107,-0.399411,-0.246286,0.82698,0.406805,0.0348846,0.018287,-0.139932,0.000150056,0.290347,-0.536633,1.64654,-0.019336,1000,0.00456035,1,0.65943,1.26,-0.60663,0
0.947554,0.735534,-1.47365,1.01392,11.5673,1.61177e-05,0.00197738,0.00188623,0.00888001,-0.00584498,0.00029542,-0.00260728,-0.00378746,3.3799e-05,3.7467e-05,0.000844589,-0.397861,-0.246116,0.823239,0.405273,0.0352611,0.0184753,-0.137923,0.00165708,0.288562,-0.534677,1.64701,-0.0193356,1000,0.00453132,1,0.660428,1.26,-0.607628,0
0.947571,0.73578,-1.47405,1.0139,11.5673,1.61175e-05,0.0019701,0.00187759,0.00887517,-0.00580421,0.000281688,-0.00259078,-0.00376745,2.96094e-05,3.82455e-05,0.000876128,-0.396897,-0.24638,0.820721,0.404464,0.0356395,0.0186719,-0.136141,0.00331213,0.28717,-0.533551,1.64749,-0.0193352,1000,0.00450198,1,0.661425,1.26,-0.608625,0
0.947588,0.736026,-1.47446,1.01389,11.5673,1.61173e-05,0.00196255,0.00186856,0.00887072,-0.00576382,0.00026739,-0.00257393,-0.00374674,2.55656e-05,3.84529e-05,0.000911907,-0.396491,-0.246757,0.819202,0.404111,0.0360023,0.0188446,-0.134415,0.00484462,0.286222,-0.53298,1.64796,-0.0193348,1000,0.00447253,1,0.662423,1.26,-0.609623,0
0.947605,0.736272,-1.47486,1.01387,11.5673,1.6117e-05,0.00195471,0.00185906,0.00886684,-0.00572385,0.000252542,-0.00255672,-0.00372583,2.17798e-05,3.79515e-05,0.000952874,-0.396494,-0.247226,0.818307,0.404272,0.0363109,0.0189854,-0.132962,0.00621566,0.285541,-0.532766,1.64843,-0.0193344,1000,0.00444314,1,0.663421,1.26,-0.610621,0
0.947622,0.736519,-1.47526,1.01385,11.5673,1.61168e-05,0.00194667,0.00184926,0.00886345,-0.00568421,0.000237354,-0.00253924,-0.00370521,1.82794e-05,3.68563e-05,0.000998189,-0.396573,-0.247629,0.817467,0.404528,0.0365471,0.0190902,-0.131633,0.00763962,0.284919,-0.532548,1.6489,-0.0193339,1000,0.00441396,1,0.664418,1.26,-0.611618,0
0.94764,0.736766,-1.47567,1.01383,11.5673,1.61166e-05,0.00193844,0.00183913,0.00886076,-0.00564499,0.000221838,-0.00252133,-0.0036855,1.52649e-05,3.49174e-05,0.0010496,-0.396189,-0.247737,0.815562,0.404173,0.0366046,0.0190975,-0.130629,0.00871584,0.283912,-0.531649,1.64937,-0.0193335,1000,0.00438517,1,0.665416,1.26,-0.612616,0
0.947657,0.737013,-1.47607,1.01381,11.5673,1.61163e-05,0.00193016,0.00182889,0.00885888,-0.00560621,0.000206197,-0.00250295,-0.00366704,1.28772e-05,3.20831e-05,0.00110774,-0.394896,-0.247495,0.811558,0.403008,0.0363975,0.0189922,-0.129882,0.00980136,0.282032,-0.529526,1.64984,-0.0193331,1000,0.00435688,1,0.666413,1.26,-0.613613,0
0.947673,0.73726,-1.47647,1.01379,11.5673,1.61161e-05,0.00192194,0.00181877,0.00885753,-0.00556786,0.000190744,-0.00248435,-0.00364944,1.11347e-05,2.85327e-05,0.00117165,-0.392629,-0.246701,0.805374,0.400847,0.0359607,0.018774,-0.129404,0.0107317,0.279337,-0.526038,1.65031,-0.0193326,1000,0.00432902,1,0.667411,1.26,-0.614611,0
0.94769,0.737505,-1.47687,1.01377,11.5673,1.61159e-05,0.0019138,0.00180881,0.00885658,-0.00553,0.000175708,-0.00246577,-0.00363238,1.00144e-05,2.43976e-05,0.00124059,-0.389417,-0.245444,0.797066,0.3977,0.0353778,0.0184906,-0.129167,0.0115135,0.275811,-0.521255,1.65078,-0.0193322,1000,0.00430158,1,0.668409,1.26,-0.615609,0
0.947706,0.737749,-1.47726,1.01375,11.5673,1.61157e-05,0.0019057,0.00179899,0.00885584,-0.00549264,0.00016122,-0.00244744,-0.00361556,9.43227e-06,1.98611e-05,0.00131358,-0.385276,-0.24364,0.786691,0.393638,0.03473,0.0181855,-0.129085,0.0123379,0.271526,-0.515166,1.65124,-0.0193317,1000,0.00427451,1,0.669406,1.26,-0.616606,0
0.947722,0.737991,-1.47766,1.01374,11.5673,1.61154e-05,0.00189762,0.0017893,0.00885522,-0.00545599,0.000147604,-0.00242964,-0.00359877,9.44222e-06,1.50198e-05,0.0013912,-0.379961,-0.241216,0.773691,0.388387,0.0340877,0.0178887,-0.129169,0.0128988,0.266238,-0.507454,1.6517,-0.0193313,1000,0.00424791,1,0.670404,1.26,-0.617604,0
0.947737,0.738231,-1.47804,1.01372,11.5672,1.61152e-05,0.00188952,0.00177966,0.00885457,-0.00541995,0.000134759,-0.00241239,-0.00358181,9.82074e-06,1.0116e-05,0.00147191,-0.373679,-0.238235,0.75875,0.382151,0.0335058,0.0176258,-0.129272,0.0135775,0.260257,-0.498492,1.65215,-0.0193309,1000,0.00422167,1,0.671402,1.26,-0.618602,0
0.947752,0.738467,-1.47842,1.0137,11.5672,1.6115e-05,0.00188124,0.00176992,0.00885374,-0.00538479,0.0001232,-0.00239607,-0.00356444,1.05889e-05,5.51638e-06,0.0015578,-0.366352,-0.234758,0.741668,0.37489,0.0330896,0.0174431,-0.129491,0.0140902,0.253455,-0.488213,1.65259,-0.0193304,1000,0.00419592,1,0.672399,1.26,-0.619599,0
