"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.00041,0.663902,0.735461,1.03396,12.454,1.63607e-05,0.000482336,0.000307796,0.00762752,-0.00273729,-7.4717e-05,-0.0039298,-0.00366896,8.62824e-05,0.000259326,0.00385797,-0.105888,0.0037652,0.293029,0.114651,0.00230214,-0.00653106,0.0830921,-0.276914,0.148397,-0.144632,0.9908,0.0145995,1000,0.00348174,1,0.652447,-0.3,-0.0281041,0
1.00043,0.663892,0.735338,1.03397,12.4543,1.63608e-05,0.0004817,0.000307622,0.00761851,-0.00273591,-8.31999e-05,-0.00393771,-0.00366798,7.70022e-05,0.000255419,0.00395515,-0.122195,0.0152333,0.273508,0.130834,0.00231352,-0.00646931,0.086718,-0.277174,0.144371,-0.129137,0.990702,0.0145982,1000,0.00348395,1,0.653444,-0.3,-0.0291017,0
1.00044,0.663872,0.735201,1.03398,12.4545,1.63609e-05,0.000481,0.000307475,0.00760908,-0.002735,-9.28321e-05,-0.00394537,-0.00366923,6.75291e-05,0.000249629,0.0040084,-0.13615,0.0237648,0.255955,0.144658,0.0023361,-0.00641698,0.0902017,-0.277288,0.13986,-0.116095,0.990587,0.0145968,1000,0.00348698,1,0.654442,-0.3,-0.0300993,0
1.00046,0.663844,0.735049,1.03398,12.4548,1.6361e-05,0.000480242,0.000307357,0.0075993,-0.00273457,-0.000103106,-0.00395209,-0.00367237,5.81409e-05,0.000242527,0.00401848,-0.151188,0.0327219,0.236807,0.159572,0.00238287,-0.00638674,0.093422,-0.277167,0.134764,-0.102042,0.990456,0.0145954,1000,0.00349045,1,0.65544,-0.3,-0.031097,0
1.00047,0.663806,0.734881,1.03399,12.4551,1.6361e-05,0.000479427,0.00030726,0.00758932,-0.00273429,-0.000113394,-0.00395734,-0.00367643,4.9118e-05,0.000234725,0.00398802,-0.169828,0.0448028,0.213642,0.178077,0.00245357,-0.00637834,0.0963322,-0.276735,0.129222,-0.0844196,0.990305,0.0145939,1000,0.00349372,1,0.656437,-0.3,-0.0320946,0
1.00049,0.663753,0.734693,1.034,12.4554,1.63611e-05,0.000478542,0.000307171,0.00757918,-0.00273397,-0.000123355,-0.00396108,-0.00368018,4.04495e-05,0.000226654,0.00391925,-0.19201,0.0602319,0.186756,0.200132,0.00253659,-0.00638191,0.0989562,-0.276041,0.123494,-0.0632621,0.99013,0.0145924,1000,0.00349631,1,0.657435,-0.3,-0.0330922,0
1.00051,0.663685,0.734482,1.034,12.4556,1.63612e-05,0.000477568,0.000307077,0.00756884,-0.00273379,-0.000133009,-0.00396363,-0.00368246,3.19037e-05,0.000218558,0.00381481,-0.214125,0.0756865,0.160011,0.222109,0.00262052,-0.00638649,0.101323,-0.275071,0.117849,-0.0421623,0.989928,0.0145908,1000,0.00349796,1,0.658433,-0.3,-0.0340898,0
1.00052,0.663604,0.734252,1.03401,12.4559,1.63613e-05,0.000476506,0.000306967,0.00755811,-0.00273419,-0.000142385,-0.0039651,-0.00368216,2.33777e-05,0.000210616,0.00367889,-0.230544,0.0857881,0.139221,0.238389,0.00270096,-0.00638799,0.103464,-0.273842,0.112505,-0.0267167,0.989702,0.0145891,1000,0.00349846,1,0.65943,-0.3,-0.0350875,0
1.00054,0.663518,0.73401,1.03402,12.4562,1.63614e-05,0.000475387,0.000306851,0.00754695,-0.00273553,-0.000151241,-0.00396508,-0.0036784,1.50757e-05,0.000203004,0.0035169,-0.237605,0.0870103,0.12813,0.245318,0.00277386,-0.00638525,0.105421,-0.272467,0.10757,-0.0205601,0.989464,0.0145874,1000,0.00349744,1,0.660428,-0.3,-0.0360851,0
1.00055,0.663433,0.733765,1.03402,12.4564,1.63614e-05,0.000474252,0.000306749,0.00753547,-0.00273789,-0.000159174,-0.00396306,-0.0036709,7.25625e-06,0.000195854,0.00333493,-0.236854,0.0809836,0.125204,0.244407,0.00283046,-0.00636594,0.107215,-0.270893,0.103094,-0.0221102,0.989225,0.0145856,1000,0.00349461,1,0.661425,-0.3,-0.0370827,0
1.00057,0.663357,0.733523,1.03403,12.4567,1.63615e-05,0.000473139,0.000306684,0.00752403,-0.00274114,-0.000165908,-0.0039589,-0.00366027,-8.68086e-08,0.00018923,0.00313982,-0.233819,0.0731894,0.124745,0.24127,0.00286669,-0.00632408,0.108852,-0.269173,0.0989672,-0.0257778,0.988993,0.0145837,1000,0.00349012,1,0.662423,-0.3,-0.0380803,0
1.00058,0.663286,0.733283,1.03403,12.457,1.63616e-05,0.000472095,0.000306661,0.0075134,-0.00274502,-0.000171344,-0.00395289,-0.00364766,-7.14989e-06,0.000183161,0.00293847,-0.233812,0.0685949,0.121191,0.241136,0.0028902,-0.00627381,0.110369,-0.267429,0.0948929,-0.026298,0.988767,0.0145818,1000,0.00348441,1,0.663421,-0.3,-0.039078,0
1.0006,0.663218,0.73304,1.03404,12.4573,1.63617e-05,0.000471168,0.000306667,0.0075044,-0.00274928,-0.000175468,-0.00394531,-0.00363497,-1.40697e-05,0.000177681,0.00273605,-0.238917,0.0691238,0.112385,0.246082,0.00291085,-0.00622035,0.11171,-0.265589,0.0907542,-0.0216304,0.988541,0.0145798,1000,0.00347819,1,0.664418,-0.3,-0.0400756,0
1.00061,0.663148,0.732791,1.03405,12.4575,1.63617e-05,0.000470397,0.000306692,0.00749767,-0.00275391,-0.000178294,-0.00393633,-0.00362512,-2.09636e-05,0.00017272,0.00253457,-0.247947,0.0735596,0.0995105,0.254968,0.00293896,-0.00617448,0.112935,-0.263637,0.0865351,-0.0129754,0.988308,0.0145778,1000,0.00347254,1,0.665416,-0.3,-0.0410732,0
1.00063,0.663071,0.732531,1.03405,12.4578,1.63618e-05,0.000469811,0.000306746,0.00749358,-0.00275899,-0.000179792,-0.00392593,-0.00362099,-2.8253e-05,0.000167892,0.00233327,-0.259265,0.0798307,0.0841505,0.266159,0.00298082,-0.00614696,0.114051,-0.261622,0.0819906,-0.0021599,0.988064,0.0145757,1000,0.00346848,1,0.666414,-0.3,-0.0420708,0
1.00064,0.662987,0.732258,1.03406,12.458,1.63619e-05,0.000469411,0.000306831,0.00749187,-0.00276475,-0.000180269,-0.00391466,-0.00362265,-3.64606e-05,0.000162586,0.00213202,-0.273586,0.088647,0.0658722,0.28034,0.00303137,-0.00612321,0.114919,-0.259402,0.0772596,0.0113874,0.987805,0.0145736,1000,0.00346629,1,0.667411,-0.3,-0.0430685,0
1.00066,0.662892,0.731969,1.03406,12.4583,1.6362e-05,0.000469195,0.000306923,0.00749209,-0.00277147,-0.000180131,-0.00390358,-0.0036281,-4.56662e-05,0.000156475,0.00193312,-0.292586,0.102245,0.0434068,0.299212,0.00308832,-0.00609863,0.115571,-0.25689,0.0728257,0.0294189,0.987526,0.0145714,1000,0.00346577,1,0.668409,-0.3,-0.0440661,0
1.00067,0.66278,0.731659,1.03407,12.4585,1.6362e-05,0.00046915,0.000306986,0.00749364,-0.00277921,-0.000179791,-0.00389394,-0.0036346,-5.53658e-05,0.000149634,0.00173924,-0.31605,0.120552,0.0171257,0.322535,0.00314975,-0.00607833,0.11601,-0.254156,0.0688388,0.0517131,0.987221,0.0145692,1000,0.00346644,1,0.669406,-0.3,-0.0450637,0
1.00069,0.662649,0.731324,1.03408,12.4588,1.63621e-05,0.000469248,0.000306996,0.00749589,-0.00278774,-0.000179474,-0.00388669,-0.00364011,-6.47947e-05,0.00014223,0.00155071,-0.342327,0.142225,-0.0113678,0.348677,0.0032194,-0.00606413,0.116403,-0.251289,0.0654287,0.0767966,0.986885,0.0145669,1000,0.00346788,1,0.670404,-0.3,-0.0460613,0
1.0007,0.662496,0.730962,1.03408,12.4591,1.63622e-05,0.00046945,0.000306939,0.00749827,-0.0027964,-0.00017894,-0.00388192,-0.00364387,-7.34511e-05,0.000133975,0.00136333,-0.369483,0.165473,-0.040391,0.37569,0.00330116,-0.0060593,0.116968,-0.248532,0.0625409,0.102932,0.986513,0.0145647,1000,0.00346969,1,0.671402,-0.3,-0.047059,0
1.00072,0.662319,0.730574,1.03409,12.4593,1.63622e-05,0.00046972,0.000306819,0.00750044,-0.00280413,-0.000177469,-0.00387871,-0.00364634,-8.12963e-05,0.00012401,0.00116756,-0.395675,0.188247,-0.0684434,0.401742,0.00339044,-0.00605994,0.11787,-0.24607,0.0599019,0.128345,0.986107,0.0145624,1000,0.00347138,1,0.672399,-0.3,-0.0480566,0
1.00073,0.66212,0.730161,1.0341,12.4595,1.63623e-05,0.000470038,0.000306655,0.00750221,-0.0028099,-0.000174324,-0.00387579,-0.00364843,-8.84681e-05,0.00011145,0.000950352,-0.419565,0.209004,-0.0943547,0.425492,0.00347601,-0.00605497,0.119244,-0.244035,0.0573246,0.151679,0.985667,0.01456,1000,0.00347254,1,0.673397,-0.3,-0.0490542,0
1.00074,0.661903,0.729726,1.0341,12.4598,1.63624e-05,0.000470378,0.000306473,0.00750343,-0.00281323,-0.000169338,-0.00387231,-0.00365094,-9.49977e-05,9.59752e-05,0.000699628,-0.440818,0.227156,-0.117825,0.446607,0.00354393,-0.00603298,0.121067,-0.242469,0.0546656,0.17249,0.985198,0.0145577,1000,0.00347297,1,0.674394,-0.3,-0.0500518,0
1.00076,0.661668,0.729271,1.03411,12.46,1.63625e-05,0.000470704,0.000306295,0.00750395,-0.00281438,-0.000163153,-0.00386841,-0.00365398,-0.000100857,7.79336e-05,0.000409042,-0.460156,0.243215,-0.139597,0.465812,0.00358861,-0.00598908,0.12322,-0.241228,0.0518094,0.191406,0.984703,0.0145554,1000,0.00347285,1,0.675392,-0.3,-0.0510495,0
1.00077,0.661418,0.728797,1.03411,12.4603,1.63625e-05,0.000470983,0.000306131,0.00750374,-0.00281425,-0.000156842,-0.00386492,-0.0036568,-0.000106133,5.80577e-05,8.0687e-05,-0.478424,0.257976,-0.160543,0.483945,0.00361808,-0.00593239,0.125448,-0.240091,0.0487165,0.20926,0.984184,0.014553,1000,0.00347246,1,0.67639,-0.3,-0.0520471,0
1.00078,0.661154,0.728306,1.03412,12.4605,1.63626e-05,0.000471201,0.000305984,0.00750288,-0.00281377,-0.000151157,-0.00386248,-0.00365784,-0.000111104,3.71247e-05,-0.000275044,-0.495345,0.271245,-0.180372,0.500732,0.00364769,-0.00587707,0.127478,-0.238741,0.0454363,0.225808,0.983643,0.0145506,1000,0.00347175,1,0.677387,-0.3,-0.0530447,0
1.0008,0.660878,0.727799,1.03412,12.4607,1.63627e-05,0.000471356,0.000305856,0.00750143,-0.00281352,-0.000146028,-0.00386102,-0.0036554,-0.000116242,1.56927e-05,-0.000641728,-0.509406,0.281711,-0.197481,0.514653,0.00368298,-0.0058287,0.12912,-0.236989,0.0421149,0.239596,0.983083,0.0145482,1000,0.00347024,1,0.678385,-0.3,-0.0540423,0
1.00081,0.660594,0.727281,1.03413,12.461,1.63627e-05,0.000471433,0.000305753,0.00749926,-0.00281362,-0.000140717,-0.00385983,-0.00364854,-0.000122135,-6.00086e-06,-0.00100063,-0.518945,0.287921,-0.210033,0.524054,0.00371381,-0.00577765,0.1303,-0.234778,0.0389439,0.248977,0.982508,0.0145458,1000,0.00346737,1,0.679383,-0.3,-0.05504,0
1.00082,0.660305,0.726756,1.03414,12.4612,1.63628e-05,0.000471412,0.000305672,0.00749608,-0.00281405,-0.000134419,-0.00385817,-0.00363742,-0.000129241,-2.78442e-05,-0.00133532,-0.523104,0.289169,-0.216945,0.528071,0.0037294,-0.00571282,0.131086,-0.232184,0.036112,0.253057,0.981926,0.0145433,1000,0.00346294,1,0.68038,-0.3,-0.0560376,0
1.00084,0.660018,0.726229,1.03414,12.4614,1.63629e-05,0.000471279,0.000305593,0.00749154,-0.00281494,-0.000126782,-0.00385578,-0.00362279,-0.000137587,-4.94995e-05,-0.00163576,-0.521715,0.285454,-0.217833,0.526543,0.0037323,-0.00563598,0.13165,-0.229396,0.0338103,0.251644,0.981344,0.0145408,1000,0.00345714,1,0.681378,-0.3,-0.0570352,0
1.00085,0.659737,0.725707,1.03415,12.4617,1.6363e-05,0.000471031,0.00030548,0.00748542,-0.00281656,-0.000118028,-0.00385287,-0.0036055,-0.00014681,-7.04237e-05,-0.00189947,-0.514624,0.276785,-0.212365,0.519313,0.00373836,-0.00556157,0.132273,-0.226675,0.0322098,0.244575,0.980769,0.0145382,1000,0.00345044,1,0.682376,-0.3,-0.0580328,0
1.00086,0.659468,0.725195,1.03415,12.4619,1.6363e-05,0.000470665,0.000305295,0.00747762,-0.00281909,-0.00010872,-0.00384986,-0.00358639,-0.000156531,-9.02998e-05,-0.00212777,-0.50105,0.26251,-0.199663,0.505608,0.00376365,-0.00550612,0.133304,-0.22437,0.0314239,0.231086,0.980209,0.0145356,1000,0.00344333,1,0.683373,-0.3,-0.0590305,0
1.00088,0.659216,0.7247,1.03416,12.4621,1.63631e-05,0.000470188,0.000305022,0.0074681,-0.00282249,-9.96319e-05,-0.00384716,-0.00356681,-0.000166403,-0.000109261,-0.00232406,-0.48109,0.242614,-0.179855,0.485507,0.00381266,-0.00547385,0.13505,-0.222716,0.0313798,0.211234,0.979674,0.014533,1000,0.00343643,1,0.684371,-0.3,-0.0600281,0
1.00089,0.658986,0.724229,1.03416,12.4623,1.63632e-05,0.000469604,0.000304675,0.0074568,-0.00282654,-9.15947e-05,-0.00384523,-0.00354834,-0.000175869,-0.00012731,-0.00249093,-0.456838,0.218967,-0.155218,0.461117,0.00388212,-0.00546197,0.137654,-0.221853,0.0318748,0.187093,0.979171,0.0145304,1000,0.00343042,1,0.685368,-0.3,-0.0610257,0
1.0009,0.65878,0.723782,1.03417,12.4626,1.63632e-05,0.000468911,0.000304274,0.00744356,-0.00283106,-8.55317e-05,-0.00384465,-0.00353239,-0.000184231,-0.000144109,-0.00263016,-0.431422,0.194333,-0.129138,0.435558,0.00396787,-0.00546623,0.141155,-0.221821,0.0325977,0.161735,0.978702,0.0145278,1000,0.00342591,1,0.686366,-0.3,-0.0620233,0
1.00091,0.658598,0.72336,1.03417,12.4628,1.63633e-05,0.000468101,0.000303839,0.00742829,-0.0028359,-8.23327e-05,-0.00384585,-0.00351983,-0.000191014,-0.000159317,-0.0027457,-0.407323,0.170794,-0.104419,0.41132,0.00406545,-0.00548234,0.145503,-0.222569,0.0331875,0.137606,0.978268,0.0145251,1000,0.00342335,1,0.687364,-0.3,-0.063021,0
1.00093,0.658439,0.722961,1.03418,12.463,1.63633e-05,0.000467167,0.00030339,0.00741098,-0.00284091,-8.25168e-05,-0.00384881,-0.00351097,-0.000195988,-0.000172739,-0.00284397,-0.385597,0.14905,-0.0823922,0.389459,0.00417081,-0.00550629,0.150472,-0.223907,0.0333287,0.115721,0.977867,0.0145224,1000,0.00342277,1,0.688361,-0.3,-0.0640186,0
1.00094,0.658301,0.722582,1.03419,12.4632,1.63634e-05,0.000466097,0.000302945,0.00739172,-0.00284564,-8.59372e-05,-0.00385299,-0.00350605,-0.000198884,-0.000184069,-0.00293201,-0.366564,0.129365,-0.0634347,0.370289,0.00428028,-0.00553324,0.155664,-0.225455,0.0329649,0.0963996,0.977494,0.0145197,1000,0.00342391,1,0.689359,-0.3,-0.0650162,0
1.00095,0.65818,0.722221,1.03419,12.4635,1.63635e-05,0.000464886,0.000302511,0.00737077,-0.00284953,-9.1937e-05,-0.00385766,-0.0035054,-0.000199259,-0.000192667,-0.00301429,-0.350512,0.112328,-0.0476613,0.354101,0.00438604,-0.00555498,0.160617,-0.226786,0.0323332,0.0799944,0.977146,0.0145169,1000,0.00342647,1,0.690356,-0.3,-0.0660138,0
1.00096,0.658075,0.721875,1.0342,12.4637,1.63636e-05,0.000463562,0.000302094,0.00734876,-0.00285222,-9.98047e-05,-0.00386251,-0.00350923,-0.000196807,-0.000197872,-0.00309149,-0.337977,0.0988136,-0.0354176,0.341428,0.00447771,-0.0055612,0.164982,-0.227555,0.031698,0.0671156,0.976819,0.0145141,1000,0.00343029,1,0.691354,-0.3,-0.0670115,0
1.00098,0.657982,0.721539,1.0342,12.4639,1.63636e-05,0.000462193,0.000301697,0.0073266,-0.00285357,-0.000108936,-0.00386762,-0.00351711,-0.000191801,-0.000199686,-0.00316297,-0.329869,0.0898367,-0.0276728,0.333183,0.00454887,-0.00554646,0.168607,-0.227609,0.031082,0.0587548,0.976508,0.0145113,1000,0.00343522,1,0.692352,-0.3,-0.0680091,0
1.00099,0.657894,0.721208,1.03421,12.4641,1.63637e-05,0.000460864,0.000301329,0.00730526,-0.00285338,-0.000118551,-0.00387296,-0.00352792,-0.000185181,-0.000199064,-0.00323077,-0.327265,0.0862086,-0.0258532,0.33044,0.00459813,-0.0055105,0.171468,-0.226924,0.0301777,0.0560309,0.976205,0.0145085,1000,0.00344081,1,0.693349,-0.3,-0.0690067,0
1.001,0.657808,0.720877,1.03421,12.4644,1.63637e-05,0.000459657,0.000300996,0.00728562,-0.00285115,-0.000127435,-0.00387784,-0.00354045,-0.000178184,-0.000197458,-0.00330086,-0.330548,0.0879579,-0.0307042,0.333585,0.00462873,-0.00545772,0.173654,-0.225588,0.0286269,0.0593311,0.975903,0.0145056,1000,0.00344626,1,0.694347,-0.3,-0.0700043,0
1.00102,0.657718,0.720541,1.03422,12.4646,1.63638e-05,0.000458627,0.0003007,0.00726824,-0.00284624,-0.000134158,-0.00388099,-0.00355414,-0.00017184,-0.000196074,-0.00338002,-0.338352,0.0935404,-0.0409336,0.341247,0.00464782,-0.00539569,0.175371,-0.223796,0.0263034,0.067237,0.975594,0.0145028,1000,0.00345073,1,0.695345,-0.3,-0.071002,0
1.00103,0.657621,0.720196,1.03422,12.4648,1.63639e-05,0.000457787,0.000300443,0.00725318,-0.00283832,-0.000137733,-0.00388127,-0.00356928,-0.000166693,-0.000195505,-0.00347193,-0.34744,0.0998463,-0.0530345,0.350197,0.00466167,-0.00532959,0.176847,-0.22177,0.0234059,0.0764404,0.975275,0.0144999,1000,0.00345382,1,0.696342,-0.3,-0.0719996,0
1.00104,0.65752,0.719844,1.03423,12.465,1.63639e-05,0.000457108,0.000300223,0.00724002,-0.00282782,-0.000138166,-0.00387836,-0.00358622,-0.000162866,-0.000195899,-0.00357623,-0.354009,0.103337,-0.0627901,0.356618,0.00467257,-0.00526049,0.178296,-0.219718,0.0202733,0.0830634,0.974946,0.014497,1000,0.00345566,1,0.69734,-0.3,-0.0729972,0
1.00105,0.657417,0.719487,1.03423,12.4652,1.6364e-05,0.000456542,0.000300037,0.00722808,-0.00281573,-0.000136301,-0.00387277,-0.00360478,-0.000160359,-0.000197281,-0.00368997,-0.355464,0.101651,-0.0673351,0.357935,0.00467789,-0.0051857,0.17984,-0.217768,0.0171579,0.084493,0.974614,0.014494,1000,0.00345667,1,0.698337,-0.3,-0.0739948,0
1.00107,0.657319,0.719131,1.03424,12.4655,1.63641e-05,0.000456017,0.000299882,0.00721665,-0.00280311,-0.000133177,-0.00386519,-0.00362436,-0.000159135,-0.000199541,-0.00380774,-0.351434,0.0945071,-0.0661277,0.353765,0.00467996,-0.0051073,0.181543,-0.215995,0.0141897,0.0803174,0.974286,0.014491,1000,0.0034572,1,0.699335,-0.3,-0.0749925,0
1.00108,0.65723,0.718782,1.03425,12.4657,1.63641e-05,0.000455445,0.000299761,0.00720507,-0.00279048,-0.00012942,-0.00385598,-0.00364407,-0.000158876,-0.000202095,-0.0039182,-0.343147,0.0833012,-0.0602332,0.345345,0.00469019,-0.00503677,0.183428,-0.214405,0.011534,0.0717672,0.973968,0.014488,1000,0.00345723,1,0.700333,-0.3,-0.0759901,0
1.00109,0.657153,0.718443,1.03425,12.4659,1.63642e-05,0.000454768,0.000299677,0.00719282,-0.00277779,-0.000125223,-0.00384534,-0.00366304,-0.000158847,-0.000203968,-0.004006,-0.332504,0.0701603,-0.0514754,0.334564,0.00471299,-0.00497923,0.185411,-0.212911,0.00934244,0.0608178,0.973667,0.0144849,1000,0.00345652,1,0.70133,-0.3,-0.0769877,0
1.0011,0.65709,0.718116,1.03425,12.4661,1.63642e-05,0.000453979,0.000299627,0.00717977,-0.00276498,-0.000120779,-0.00383365,-0.00368051,-0.000158346,-0.000204335,-0.0040577,-0.320726,0.0564958,-0.0410741,0.322648,0.00474798,-0.00493501,0.187369,-0.211426,0.00771083,0.048785,0.973383,0.0144818,1000,0.00345491,1,0.702328,-0.3,-0.0779853,0
1.00111,0.657041,0.7178,1.03426,12.4663,1.63643e-05,0.000453099,0.000299606,0.00716598,-0.00275213,-0.000116365,-0.00382145,-0.00369598,-0.00015697,-0.000202906,-0.00406771,-0.308815,0.0432695,-0.0302349,0.310598,0.00479004,-0.0048981,0.189157,-0.209806,0.00651728,0.0367522,0.973116,0.0144786,1000,0.00345246,1,0.703326,-0.3,-0.078983,0
1.00113,0.657004,0.717496,1.03426,12.4665,1.63644e-05,0.000452162,0.000299606,0.00715162,-0.00273959,-0.000112164,-0.00380913,-0.00370956,-0.000154861,-0.000200055,-0.00403993,-0.297468,0.0308592,-0.0201045,0.299122,0.00482763,-0.0048571,0.190639,-0.207946,0.00537731,0.0254819,0.972867,0.0144754,1000,0.00344941,1,0.704323,-0.3,-0.0799806,0
1.00114,0.656979,0.717203,1.03427,12.4667,1.63644e-05,0.000451217,0.000299624,0.00713701,-0.00272785,-0.000108176,-0.00379664,-0.00372179,-0.000152622,-0.000196632,-0.0039839,-0.287062,0.0190549,-0.011565,0.288582,0.00485527,-0.00480662,0.191823,-0.205826,0.00374497,0.01531,0.972634,0.0144722,1000,0.00344608,1,0.705321,-0.3,-0.0809782,0
1.00115,0.656965,0.716919,1.03427,12.4669,1.63645e-05,0.000450313,0.000299655,0.00712262,-0.00271739,-0.000104154,-0.00378345,-0.00373325,-0.000150924,-0.000193539,-0.00390947,-0.277671,0.00741921,-0.00501624,0.279062,0.00487835,-0.00475395,0.192782,-0.203556,0.00120148,0.00621772,0.972416,0.0144689,1000,0.00344258,1,0.706318,-0.3,-0.0819758,0
1.00116,0.656964,0.716646,1.03428,12.4671,1.63645e-05,0.000449496,0.000299695,0.00710895,-0.00270852,-9.97648e-05,-0.00376882,-0.00374439,-0.000150086,-0.000191247,-0.00382369,-0.268904,-0.00460703,8.8258e-05,0.270164,0.0049094,-0.0047107,0.193689,-0.201268,-0.00225938,-0.00234764,0.972213,0.0144656,1000,0.00343891,1,0.707316,-0.3,-0.0829735,0
1.00117,0.656975,0.716381,1.03428,12.4673,1.63646e-05,0.000448786,0.000299741,0.00709624,-0.0027015,-9.49614e-05,-0.0037524,-0.00375547,-0.000149933,-0.000189545,-0.00373132,-0.259328,-0.0178896,0.00585313,0.260461,0.0049549,-0.00468301,0.194645,-0.199063,-0.00601824,-0.0118714,0.972025,0.0144623,1000,0.00343507,1,0.708314,-0.3,-0.0839711,0
1.00119,0.657001,0.716127,1.03429,12.4675,1.63647e-05,0.000448174,0.000299786,0.00708428,-0.00269652,-9.00559e-05,-0.00373456,-0.00376645,-0.000150132,-0.000187838,-0.00363602,-0.246772,-0.0338006,0.0153376,0.24777,0.00501156,-0.00466553,0.195648,-0.196882,-0.00923146,-0.0245691,0.971855,0.0144589,1000,0.00343126,1,0.709311,-0.3,-0.0849687,0
1.0012,0.657044,0.715888,1.03429,12.4677,1.63647e-05,0.000447642,0.000299817,0.00707266,-0.00269362,-8.54179e-05,-0.00371619,-0.00377701,-0.000150514,-0.000185604,-0.00354098,-0.22933,-0.0536552,0.0311324,0.230195,0.00506754,-0.00464678,0.196554,-0.194605,-0.0112614,-0.0423938,0.971708,0.0144554,1000,0.00342769,1,0.710309,-0.3,-0.0859663,0
1.00121,0.657109,0.71567,1.0343,12.4679,1.63648e-05,0.000447181,0.00029981,0.00706105,-0.00269252,-8.11777e-05,-0.00369835,-0.00378651,-0.000151089,-0.000182587,-0.0034475,-0.206674,-0.0777678,0.0538271,0.207405,0.00511082,-0.00461477,0.197191,-0.192068,-0.0119704,-0.0657974,0.97159,0.0144519,1000,0.00342444,1,0.711307,-0.3,-0.086964,0
1.00122,0.6572,0.715475,1.0343,12.4681,1.63648e-05,0.000446789,0.000299743,0.00704942,-0.00269276,-7.71664e-05,-0.00368203,-0.00379381,-0.000151713,-0.000178634,-0.00335328,-0.180757,-0.104483,0.0812473,0.181351,0.00513905,-0.00456697,0.197471,-0.18916,-0.0116177,-0.092865,0.971508,0.0144483,1000,0.00342129,1,0.712304,-0.3,-0.0879616,0
1.00123,0.657317,0.715307,1.03431,12.4683,1.63649e-05,0.000446466,0.000299606,0.00703796,-0.00269367,-7.30114e-05,-0.00366799,-0.00379733,-0.000151758,-0.000173468,-0.0032534,-0.155527,-0.130241,0.108937,0.155982,0.00515829,-0.00451036,0.197391,-0.185918,-0.0106521,-0.119589,0.971463,0.0144447,1000,0.00341778,1,0.713302,-0.3,-0.0889592,0
1.00124,0.657458,0.715161,1.03431,12.4685,1.63649e-05,0.000446197,0.000299412,0.00702683,-0.00269467,-6.84382e-05,-0.00365686,-0.0037957,-0.000150243,-0.000166804,-0.00314463,-0.135403,-0.150946,0.131839,0.135729,0.00517397,-0.0044494,0.197146,-0.182527,-0.00955352,-0.141392,0.971451,0.0144411,1000,0.00341343,1,0.714299,-0.3,-0.0899568,0
1.00125,0.657615,0.715033,1.03432,12.4687,1.6365e-05,0.000445953,0.000299183,0.00701593,-0.00269554,-6.36896e-05,-0.00364931,-0.0037884,-0.000146367,-0.000158696,-0.00302971,-0.123133,-0.163989,0.14662,0.123335,0.00518828,-0.00438516,0.197058,-0.179313,-0.00868454,-0.155305,0.971462,0.0144374,1000,0.00340824,1,0.715297,-0.3,-0.0909545,0
1.00126,0.657782,0.714912,1.03432,12.4688,1.6365e-05,0.000445686,0.000298944,0.00700495,-0.00269649,-5.95777e-05,-0.00364615,-0.00377592,-0.000139741,-0.000149675,-0.00291832,-0.119347,-0.168701,0.152229,0.119415,0.00520481,-0.00432023,0.197468,-0.176576,-0.00823569,-0.160465,0.971486,0.0144338,1000,0.00340272,1,0.716295,-0.3,-0.0919521,0
1.00127,0.65795,0.714793,1.03432,12.469,1.63651e-05,0.000445351,0.00029872,0.00699364,-0.00269756,-5.68026e-05,-0.00364724,-0.00376069,-0.000131098,-0.000140722,-0.00282101,-0.122027,-0.166729,0.15069,0.121963,0.00522075,-0.00425491,0.198438,-0.174416,-0.00801985,-0.15871,0.971512,0.0144301,1000,0.00339775,1,0.717292,-0.3,-0.0929497,0
1.00128,0.658113,0.714667,1.03433,12.4692,1.63651e-05,0.000444949,0.000298525,0.00698221,-0.00269821,-5.56094e-05,-0.0036523,-0.00374525,-0.000121495,-0.00013278,-0.00274206,-0.129622,-0.159439,0.143656,0.129435,0.00523066,-0.00418615,0.19989,-0.172749,-0.00789139,-0.151547,0.97153,0.0144264,1000,0.00339402,1,0.71829,-0.3,-0.0939473,0
